Product Name,Description,Price,Images
MAQUETTE BATEAU EN BOIS : ENDEAVOUR - Corel,"Donnez vie à cette magnifique réplique signée Corel du bateau anglais de 1768 ""L'Endeavour"". 
C’est le premier navire de reconnaissance dont on a aujourd’hui des données assez sûres. Quand le 26 août 1768 l'Endeavour, sous la conduite du célèbre James Cook, leva l’ancre de Plymouth, il y avait à bord 94 personnes, officiers, savants, équipage et serviteurs. L'Endeavour, avant l’achat fait par l’Amirauté Britannique, sous le nom d’Earl of Pembroke, transportait le charbon de l’Angleterre à la Scandinavie. L’Amirauté transforma le navire, en le rendant apte aux explorations scientifiques. La mâture fut complètement remplacée, la carène fut revêtue de laiton et de chêne et le long des murailles on plaça de nombreuses bouches à feu sur pivot. La boîte de construction est fournie avec tout le nécessaire pour la réalisation. 
Longueur de la maquette assemblée : 75 cm.
Largeur de la maquette assemblée : 24 cm.
Hauteur de la maquette assemblée : 65 cm. 
Échelle 1/50.

Référence Corel-SM41
Marque Corel
Code Article ART0000197267
Age recommandé + de 15 ans
Echelle 1:50
Matière Maquettes en Bois
Dimension article 75 x 24 x 65 cm
Dimension emballage 62 x 30 x 6 cm
Poids 2790 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",313€99,415400/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : YACHT D'ORO - Corel,"Embarquez à bord du légendaire Yacht d'Oro en construisant sa réplique parfaite sous forme de maquette en bois. 
L’embarcation connue aussi comme “Nouveau Yacht” ou “Grand Yacht” fut construite à Kolberg dans les années 1678-79, par le maître charpentier Peckelherius.
Longueur de la maquette assemblée : 58 cm.
Largeur de la maquette assemblée : 24 cm.
Hauteur de la maquette assemblée : 52 cm. 

Référence Corel-SM27
Marque Corel
Code Article ART0000197269
Age recommandé + de 15 ans
Echelle 1:50
Matière Maquettes en Bois
Dimension article 58 x 24 x 52 cm
Dimension emballage 53 x 28 x 8 cm
Poids 1728 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",251€99,415406/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : LA RÉALE DE FRANCE - Corel,"Assemblez cette maquette en bois de La Réale de France à l'échelle 1/60, Galère du XVIIe siècle. Les origines de la galère, bateau typiquement de guerre, caractérisé par une ligne très élancée, doivent être recherchées dans les embarcations méditerranéennes de l'antiquité classique. Les premiers exemplaires de galère remontent à la fin du XIIe siècle ; des transformations successives portèrent aux formes particulières du XVIe siècle, période majeure de développement et d'emploi ; abandonnant désormais la fonction militaire originaire, les dernières galères survécurent avec des tâches de représentation jusqu'à la deuxième moitié du XVIIIe siècle. Ce modèle reproduit à l'échelle 1:60 une somptueuse galère remontant au règne de Louis XIV. Le matériel documentaire original, utilisé pour la reconstruction, est conservé dans un fameux musée français. Longueur de la maquette montée : 106 cm. Hauteur de la maquette montée : 67 cm.

Référence Corel-SM25
Marque Corel
Code Article ART0000186873
Age recommandé + de 15 ans
Echelle 1:60
Matière Maquettes en Bois
Dimension article 106 cm
Dimension emballage 94 x 28 x 7 cm
Poids 3920 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",826€99,193541/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : LE MISTICQUE - Corel,"Assemblez cette maquette en bois du Misticque à l'échelle 1/50, chébec français de 1750. Cette maquette, tirée des relèvements d'un exemplaire d'époque conservé dans un fameux musée français, reproduit un voilier méditerranéen insolite de la deuxième moitié du XVIIIe siècle. Le chébec à la “polonaise” représente une modification successive du type classique, défini “latin” pour la présence de voiles triangulaires aux trois mâts. Vous trouverez dans cette boîte tout le nécessaire pour réaliser ce gracieux chébec, le système habituel “tout coupé” et la présentation graphique des plans de grande clarté interprétative faciliteront le travail de montage. Longueur de la maquette montée : 81 cm. Hauteur de la maquette montée : 55 cm. Échelle : 1/50.

Référence Corel-SM21
Marque Corel
Code Article ART0000186871
Age recommandé + de 15 ans
Echelle 1:50
Matière Maquettes en Bois
Dimension emballage 63 x 29 x 7 cm
Poids 2550 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",348€99,193535/p1_FULL.jpg
MAQUETTE BATEAU : HMS VICTORY - Heller,"Note : la ""Largeur"" indiquée ci-dessus correspond à la hauteur du navire. Peintures Humbrol nécessaires à la réalisation de la maquette: 16 - 24 - 25 - 33 - 34 - 53 - 60 - 63 - 64 - 70 - 89 - 98 - 101 Largeur : 69.80 cm Longueur : 110.00 cm Nombre de pièces : 2107

Référence Heller-80897
Marque Heller
Code Article ART0000042103
Age recommandé + de 8 ans
Provenance France - Made in France
Echelle 1:100
Matière Plastique
Dimension emballage 11 x 51 x 74 cm
Poids 3410 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 8 ans",246€99,45801/p1.jpg
MAQUETTE PHOSPHORESCENTE : BATEAU VIKING FANTÔME - Revell,"Maquette Revell à assembler : Bateau Viking fantôme.
Dès que le vaisseau fantôme viking sort du brouillard avec une lueur effrayante, il provoque la peur et la terreur.
Caractéristiques de la maquette :
- Peinture lueur de nuit et pinceau pour application inclus. Lorsqu'elle est allumée, la lumière est stockée et émise à nouveau dans l'obscurité.
- Fils
- stand
- Autocollant tête de dragon
Nombre de pièces : 131.
Longueur de la maquette assemblée : 38.5 cm.
Largeur de la maquette assemblée : 20.5 cm.
Hauteur de la maquette assemblée : 23.7 cm.
Niveau de difficulté : 3/5.
Échelle : 1/50.

Référence Revell-05428
Marque Revell
Code Article ART0000190115
Age recommandé + de 10 ans
Echelle 1:50
Matière Plastique
Dimension article 38,50 x 20,50 x 23,70 cm
Dimension emballage 41 x 26 x 6 cm
Poids 530 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 10 ans",23€39,"354290/p1_FULL.jpg, 354290/p2_FULL.jpg, 354290/p3_FULL.jpg, 354290/p4_FULL.jpg, 354290/p5_FULL.jpg, 354290/p6_FULL.jpg"
MAQUETTE BATEAU EN BOIS : NEPTUNE - Corel,"Assemblez cette maquette en bois du Neptune, un vaisseau de 50 canons de la fin 18e siècle à l'échelle 1/90.
Le NEPTUNE, reconstruit d’après les modèles originaux de chantier parfaitement conservés au Musée Naval de Greenwich, représente un vaisseau de 3e rang (55/60 canons) qui participa le 2 juin 1692 à la bataille de La Hougue, où la flotte anglaise, commandée par l’amiral Rooke, vainquit la flotte française de l’amiral Tourville.
La décoration du NEPTUNE est la décoration typique des vrais bateaux  de l’époque et elle reproduit à l’échelle inférieure, les ornements du célèbre Vaisseau Amiral Prince.
Le NEPTUNE est la reproduction fidèle à l’échelle 1:90 d’un vaisseau anglais classique du 18e siècle bien armé – 58 canons- dont 26 sur le pont inférieur, 24 sur le pont principal et 8 sur le gaillard d’arrière.
Longueur de la maquette montée : 56 cm.
Hauteur de la maquette montée : 61,5 cm.
Échelle : 1/90.

Référence Corel-SM58
Marque Corel
Code Article ART0000197276
Age recommandé + de 15 ans
Echelle 1:90
Matière Maquettes en Bois
Dimension article 56 cm
Dimension emballage 70 x 29 x 10 cm
Poids 3 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",359€99,415427/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : GALEONE VENETO - Corel,"Donnez vie à l'historique bateau armé du XVIème siècle Galeone Veneto en construisant cette maquette en bois signée Corel.
Employés essentiellement comme navires de guerre, les galions donnèrent le coup d’envoi à la formation des marines nationales. Notre reconstruction permet de réaliser une embarcation à trois mâts de la flotte vénitienne armée avec 12 canons.
Longueur de la maquette assemblée : 80 cm.
Largeur de la maquette assemblée : 28 cm.
Hauteur de la maquette assemblée : 66 cm.
Échelle 1/70. 

Référence Corel-SM31
Marque Corel
Code Article ART0000197272
Age recommandé + de 15 ans
Echelle 1:70
Matière Maquettes en Bois
Dimension article 80 x 28 x 66 cm
Dimension emballage 62 x 28 x 8 cm
Poids 2102 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",268€99,415415/p1_FULL.jpg
MAQUETTE BATEAU : VOILIER RUSSE KRUZENSHTERN - Zvezda,"Maquette de bateau en plastique à assembler et à peindre. Nombre de pièces : 474. Longueur du bateau : 57.5 cm. Échelle : 1/200. Peintures Humbrol suggérées : 54 (Cuivre jaune), 63 (Sable mat), 60 (Ecarlate mat), 24 (jaune avion école mat), 34 (Blanc mat), 120 (Vert clair mat), 33 (Noir mat), 110 (Bois naturel mat), 129 (Gris mouette satiné), 82 (Orange garniture mat), 100 (Rouge brun mat).

Référence Zvezda-9045
Marque Zvezda
Code Article ART0000158758
Age recommandé + de 10 ans
Echelle 1:200
Matière Plastique
Dimension emballage 63 x 48 x 9 cm
Poids 1430 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 10 ans",78€99,"146991/p1_FULL.jpg, 146991/p2_FULL.jpg"
MAQUETTE BATEAU EN BOIS : DOLPHYN - Corel,"Armez-vous de votre meilleur outillage, pour construire le corsaire hollandais de 1750 le mythique ""Dolphyn"".
Il s'agit d'un suggestif Ketch de 1750 armé de 10 canons et de 6 couleuvrines. L'élégante boîte contient tout le nécessaire pour sa réalisation: bois de qualité de différentes essences, décorations en métal coulé et doré, accessoires divers, etc.Le montage de ce navire corsaire est simple grâce aux plans de construction très clairs, aux instructions détaillées et à la préfabrication complète des différents composants.L'échelle relativement grande nous a permis de reproduire fidèlement les nombreuses superstructures et décorations.
Longueur du bateau assemblé : 81 cm.
Largeur du bateau assemblé : 25 cm.
Hauteur du bateau assemblé : 68,5 cm. 
Échelle : 1/50. 

Référence Corel-SM16
Marque Corel
Code Article ART0000197277
Age recommandé + de 15 ans
Echelle 1:50
Matière Maquettes en Bois
Dimension article 81 x 25 x 68,50 cm
Dimension emballage 54 x 28 x 7 cm
Poids 1640 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",248€99,415430/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : AMPHION YATCH SUÉDOIS - Corel,"

Référence Corel-SM20
Marque Corel
Code Article ART0000197266
Age recommandé + de 15 ans
Echelle 1:40
Matière Maquettes en Bois
Dimension article 78,50 x 26 x 62 cm
Dimension emballage 63 x 28 x 7 cm
Poids 2086 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",262€99,415397/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : HMS RÉSOLUTION - Corel,"Redonnez vie à ce magnifique navire HMS Résolution avec la maquette en bois à construire Corel. 
Apparu au début du XVIIIe siècle l’équipement à cutter était caractérisé par un seul mât portant une grande brigantine avec corne et bome, par des grands focs et contre-focs, et, bien souvent, par une ou plusieurs voiles carrées à allure vent arrière.
Longueur de la maquette : 78 cm.
Largeur de la maquette : 31 cm.
Hauteur de la maquette : 63 cm. 
Échelle : 1/50.

Référence Corel-SM38
Marque Corel
Code Article ART0000197274
Age recommandé + de 15 ans
Echelle 1:50
Matière Maquettes en Bois
Dimension article 78 x 31 x 63 cm
Dimension emballage 53 x 28 x 8 cm
Poids 1974 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",248€99,415421/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : HALF MOON - Corel,"Prenez du plaisir à monter la maquette en bois du mythique navire Half Moon signé Corel. 
En 1609, alors qu’à bord du HALF MOON, l’Anglais Henry Hudson recherchait un passage qui permît de rejoindre l’Asie, il découvrit une baie dans laquelle se jetait une rivière de 500 km de longueur environ. Hudson, après avoir remonté la rivière, en prit possession au nom du Gouvernement hollandais, en la baptisant du nom de “Rivière du Nord ou Maurice”, en l’honneur du prince Nassau. Notre boîte de montage permet de réaliser une reproduction facile et fidèle du navire original. Cela est dû aussi à nos nouveaux critères techniques de montage, à l’excellente qualité du matériel que nous utilisons, à la lecture claire et aisée des plans et à la préfabrication complète des composants (à l’exclusion de matière plastique).
Longueur de la maquette montée : 52 cm.
Largeur de la maquette montée : 16 cm.
Hauteur de la maquette montée : 53.
Échelle : 1/98.

Référence Corel-SM18
Marque Corel
Code Article ART0000197268
Age recommandé + de 15 ans
Echelle 1:50
Matière Maquettes en Bois
Dimension article 52 x 16 x 53 cm
Dimension emballage 44 x 28 x 8 cm
Poids 1500 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",222€99,415403/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : LA PINTA - Mamoli,"La Pinta. Echelle : 1/106 Longueur : 30 cm Hauteur : 24.5 cm La réalisation de ce modèle est extrêmement facilitée soit par la coque déjà façonnée soit par la schématisation des plans réalisés en échelle réelle 1 :1. Des consignes de montage faciles à mettre en oeuvre, idéal pour les débutants. Résultat à la hauteur de maquette d'échelle plus réduite et plus difficile à réaliser. Troisième navire de l'expédition de Christophe Colomb la Pinta était une caravelle à voiles carrées. Le mat de misaine supportait une longue vergue latine avec une voile triangulaire. La Pinta était le plus rapide des 3 bateaux de Christophe Colomb.

Référence Mamoli-Z49MM15
Marque Mamoli
Code Article ART0000053769
Age recommandé + de 10 ans
Echelle 1:106
Matière Maquettes en Bois
Dimension emballage 21 x 33 x 5 cm
Poids 1301 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 10 ans",65€99,48067/p1.jpg
MAQUETTE BATEAU EN BOIS : COCCA VENETA - Corel,"Assemblez ce magnifique navire en bois Cocca Veneta de chez Corel. 
Par le terme “Coque” on indique en général des coques de grandeur moyenne, notamment des navires marchands, apparus dans la Méditerranée au XVe siècle.
Longueur de la maquette construite : 70 cm.
Largeur de la maquette construite : 30 cm.
Hauteur de la maquette construite : 55 cm. 
Échelle : 1/70.

Référence Corel-SM30
Marque Corel
Code Article ART0000197271
Age recommandé + de 15 ans
Echelle 1:70
Matière Maquettes en Bois
Dimension article 70 x 30 x 55 cm
Dimension emballage 63 x 28 x 6 cm
Poids 2139 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",222€99,415412/p1_FULL.jpg
MAQUETTE BATEAU EN BOIS : FELOUQUE : SALVADOR DEL MUNDO - Disarmodel,"Assemblez cette maquette de bateau en bois représentant une felouque à l'échelle 1/30. La felouque est un petit bateau à voile de la mer Rouge et de l'Est méditerranéen avec une ou deux voiles. Cette felouque comporte une voile latine et une en forme de trapèze avec un auvent en poupe. Longueur de la maquette : 480 mm. Hauteur de la maquette : 370 mm. Largeur de la maquette : 355 mm / 125 mm. Niveau de difficulté : Avancé.

Référence Disar-20133
Marque Disarmodel
Code Article ART0000185055
Age recommandé + de 15 ans
Provenance Espagne
Echelle 1:30
Matière Maquettes en Bois
Dimension article 48 cm
Dimension emballage 58 x 30 x 7 cm
Poids 1548 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",83€32,"182501/p1_FULL.jpg, 182501/p2_FULL.jpg"
MAQUETTE BATEAU : VINTAGE CLASSICS : CUTTY SARK 1869 - Airfix,"Maquette de bateau en plastique à assembler modèle Cutty Sark 1869.
Échelle : 1/130.
Nombre de pièces : 220.
Note : Peintures et colle non fournies.

Référence Airfix-A09253V
Marque Airfix
Code Article ART0000190373
Collection Airfix - Vintage Classics
Age recommandé + de 15 ans
Echelle 1:130
Matière Plastique
Dimension emballage 46 x 26 x 7 cm
Poids 670 g
Sécurité Attention ! Ne peut être utilisé par des enfants de moins de 15 ans",37€20,"355622/p1_FULL.jpg, 355622/p2_FULL.jpg"
